age_0,age_1,age_2,age_3,age_4,age_5,age_6,marital_0,marital_1,marital_2,education_0,education_1,education_2,balance,contact_0,contact_1,pdays,previous,y
0,0,0,1,1,0,1,0,1,1,0,0,1,49,0,1,-1,0,no
0,1,0,0,0,0,0,0,1,1,0,0,1,93,1,1,-1,0,no
0,0,0,1,0,1,0,0,1,1,0,1,0,1402,1,0,175,1,no
0,0,1,0,0,0,1,0,0,1,0,0,1,638,1,0,326,2,no
0,0,1,0,1,0,0,0,1,0,0,1,0,3194,1,0,-1,0,no
0,1,0,0,1,1,0,0,0,1,0,1,1,-587,1,1,-1,0,no
0,1,0,0,1,1,0,0,1,1,0,1,0,703,1,0,-1,0,no
0,0,1,0,1,1,1,0,1,1,0,1,0,13015,1,0,-1,0,no
0,0,1,1,1,1,1,0,1,0,1,0,0,56,1,1,-1,0,no
0,0,1,0,0,0,0,0,1,1,0,0,1,257,1,1,-1,0,no
0,0,1,0,0,0,0,0,1,1,0,1,1,519,1,1,-1,0,no
0,1,1,0,0,1,1,0,1,0,0,1,1,-42,1,1,-1,0,no
0,0,1,0,1,0,1,0,1,1,0,1,0,3172,1,0,-1,0,no
0,1,0,0,1,1,0,0,1,1,0,0,1,1088,1,1,-1,0,no
0,1,0,1,0,0,1,0,1,0,0,1,0,234,1,1,-1,0,no
0,1,0,0,1,1,0,0,1,1,0,1,0,362,1,0,-1,0,no
0,0,1,1,0,0,0,0,1,0,0,0,1,718,1,0,-1,0,no
0,0,0,0,1,0,0,0,1,1,0,1,1,1092,1,0,172,8,no
0,0,1,0,0,0,1,0,1,0,0,0,1,2469,1,0,-1,0,no
0,1,0,0,1,1,0,0,1,0,0,1,0,945,1,0,-1,0,no
0,0,1,0,1,0,0,0,1,1,0,1,0,1224,1,0,-1,0,yes
0,1,0,0,1,1,1,0,1,1,0,0,1,1960,1,1,-1,0,yes
0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,-1,0,no
0,0,1,1,1,1,0,0,1,1,0,0,1,-284,1,1,-1,0,no
0,0,1,1,0,0,1,0,1,0,0,0,1,28,1,0,-1,0,no
0,0,0,1,1,1,1,0,1,0,0,1,0,6,1,1,-1,0,no
0,0,0,1,1,0,0,0,1,1,0,0,1,1420,1,1,-1,0,no
0,0,1,0,0,1,1,0,1,0,0,1,0,136,1,1,-1,0,no
0,1,1,1,1,0,0,0,1,1,0,0,1,3473,1,0,-1,0,no
0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,-1,0,no
0,1,0,0,1,0,1,0,1,1,0,0,1,917,1,0,-1,0,no
0,0,1,0,0,1,1,0,1,1,0,0,1,1021,1,1,-1,0,no
0,0,1,1,0,1,0,0,1,1,0,1,1,2232,1,1,-1,0,no
0,0,0,1,0,1,1,0,1,1,1,0,0,1500,1,0,104,2,no
0,0,1,0,0,1,1,0,1,1,0,0,1,557,1,0,-1,0,yes
0,0,0,1,0,1,0,0,1,1,0,1,1,3485,1,0,-1,0,yes
0,0,1,1,1,1,1,0,1,0,0,0,1,1065,1,1,-1,0,no
0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,192,1,no
0,0,1,0,0,0,1,0,1,1,0,0,1,4017,1,0,-1,0,yes
0,1,0,0,1,0,1,0,1,1,0,1,1,872,1,0,-1,0,no
0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,-1,0,no
0,0,0,0,0,1,1,0,1,1,0,0,1,5181,1,0,-1,0,no
0,0,1,1,0,1,1,0,1,1,0,0,1,1190,1,0,-1,0,no
0,0,1,0,0,1,1,0,1,1,0,0,1,86,1,1,-1,0,no
0,0,1,1,0,0,1,0,1,1,0,0,1,415,1,0,-1,0,no
0,0,1,0,1,0,0,0,1,0,0,1,0,515,1,0,-1,0,yes
0,1,0,1,0,1,1,0,1,1,0,0,1,962,1,0,-1,0,yes
0,0,0,1,0,0,0,0,1,1,0,0,1,1387,1,0,-1,0,no
0,0,1,1,0,1,0,0,1,1,0,1,1,193,1,1,-1,0,no
0,1,0,0,0,0,1,0,1,0,0,0,1,317,1,1,-1,0,no
0,0,1,0,1,0,0,0,1,0,0,1,0,-241,1,0,355,1,no
0,0,1,0,0,1,1,0,1,0,0,0,1,32,1,0,-1,0,no
0,0,1,0,1,1,0,0,1,1,0,1,1,177,1,0,-1,0,no
0,0,1,1,0,1,1,0,1,0,0,1,1,340,1,0,349,1,no
0,1,0,0,0,1,0,0,1,1,0,0,1,1073,0,1,-1,0,no
0,1,0,1,0,1,1,0,1,0,0,1,1,-119,1,0,-1,0,no
0,0,1,0,0,0,1,0,1,1,0,1,0,-681,1,0,-1,0,no
0,1,0,1,0,0,1,0,1,1,0,1,1,307,1,0,-1,0,no
0,0,1,0,0,0,0,0,1,1,0,1,0,75,1,1,-1,0,no
0,1,0,0,0,0,1,0,1,1,0,0,1,17,1,0,-1,0,no
1,0,0,0,0,0,1,0,1,1,0,1,1,585,1,0,148,1,no
0,0,1,1,0,1,1,0,1,1,0,1,1,-516,0,1,-1,0,no
0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,-1,0,no
0,1,0,0,0,1,1,0,1,1,0,0,1,197,1,0,68,1,no
0,1,0,0,1,0,1,0,1,1,0,0,1,-396,1,0,-1,0,no
0,1,0,0,1,1,0,0,0,1,0,1,0,473,1,0,-1,0,no
0,1,0,0,0,0,1,0,1,0,0,0,1,377,1,0,-1,0,yes
0,0,1,0,1,1,0,0,1,1,0,1,0,729,1,0,-1,0,no
0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,-1,0,no
0,1,0,1,0,1,1,0,1,1,0,0,1,965,1,0,-1,0,no
0,0,1,1,0,1,0,0,1,1,0,1,1,4967,0,1,-1,0,no
0,0,1,1,0,0,0,0,1,0,0,0,1,1259,1,0,-1,0,no
0,0,0,0,0,0,1,0,1,1,0,0,1,313,0,1,-1,0,no
0,0,0,1,0,1,1,0,1,1,0,0,1,1407,1,1,-1,0,no
0,0,1,0,1,1,0,0,1,1,0,0,1,11,1,0,265,3,no
0,0,0,1,0,1,1,0,1,1,0,0,1,524,1,0,-1,0,no
0,1,0,0,0,0,1,0,1,1,0,1,1,60,1,0,337,1,no
0,0,1,1,0,0,1,0,1,0,0,0,1,553,1,0,-1,0,no
0,1,0,0,0,1,0,0,0,1,0,0,1,1480,1,0,365,1,no
0,0,1,1,1,1,0,0,1,1,0,0,1,744,1,0,-1,0,no
0,0,0,0,0,1,1,0,0,1,0,0,1,4353,1,0,-1,0,no
0,1,0,1,0,0,1,0,1,0,0,1,0,4,1,0,-1,0,no
0,0,1,1,0,1,0,0,1,1,0,1,1,258,1,1,-1,0,no
0,0,0,1,1,1,0,0,1,1,0,0,1,1364,1,0,-1,0,no
0,0,1,1,1,1,1,0,1,0,0,1,0,390,1,0,104,2,yes
0,0,1,1,0,0,1,0,1,0,0,0,1,-79,1,0,355,4,no
0,0,0,0,1,0,1,0,1,1,0,1,0,1617,1,0,-1,0,no
0,0,1,0,1,0,0,0,1,1,0,0,1,9911,1,0,-1,0,no
0,0,0,0,0,1,1,0,0,1,0,1,0,7541,0,1,82,1,no
1,0,0,0,0,0,1,0,1,1,1,0,0,65,1,0,-1,0,no
0,0,1,0,1,0,1,0,0,1,0,0,1,4,1,1,-1,0,no
0,0,1,1,0,0,0,0,1,0,0,0,1,1477,1,0,-1,0,no
0,0,0,1,0,0,0,0,0,1,0,0,1,-705,1,1,-1,0,no
0,1,0,1,0,1,1,0,1,1,0,1,1,551,1,0,263,2,no
0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,-1,0,no
0,1,0,0,1,1,0,0,1,0,0,1,1,181,1,1,-1,0,no
0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,-1,0,no
0,0,0,1,0,0,0,0,1,0,0,0,1,482,1,1,-1,0,no
0,0,0,0,1,1,1,0,1,1,0,1,0,2207,1,1,-1,0,no
0,0,1,0,0,1,0,0,1,1,0,0,1,420,1,1,-1,0,no
0,1,0,0,1,1,0,0,1,0,0,0,1,5551,1,0,-1,0,no
0,0,1,0,1,0,0,0,1,1,0,1,0,526,1,0,-1,0,no
0,1,0,0,0,0,1,0,1,0,1,0,0,174,1,0,-1,0,no
0,1,1,0,0,1,0,1,0,0,1,0,1,425,0,1,-1,0,no
0,0,1,0,0,1,0,0,1,1,0,0,1,333,1,1,-1,0,no
0,0,1,0,0,0,0,0,1,1,0,0,1,462,1,0,-1,0,yes
0,0,1,1,0,0,0,0,1,0,0,1,0,618,1,1,-1,0,no
0,1,0,0,1,1,1,0,0,1,1,0,0,64,1,0,293,1,no
0,0,1,1,0,0,1,0,1,0,0,0,1,3331,1,0,327,2,no
0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,-1,0,no
0,0,0,0,1,0,1,0,1,0,0,1,1,1375,1,1,-1,0,no
0,0,0,0,1,1,1,0,1,1,0,1,1,588,1,0,-1,0,no
0,0,1,1,0,1,0,0,1,1,0,0,1,6878,1,0,-1,0,no
0,0,1,0,0,0,0,0,1,1,0,1,1,4,1,0,-1,0,no
0,0,1,0,0,1,0,0,1,1,0,1,0,-560,1,0,-1,0,no
0,0,0,1,1,0,1,0,1,1,0,0,1,2206,1,1,-1,0,no
0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,-1,0,no
0,1,0,1,0,0,1,0,1,0,0,1,0,365,1,0,-1,0,no
0,0,0,0,0,0,1,0,1,0,0,1,0,1129,0,1,-1,0,no
0,0,0,0,0,0,1,0,1,0,0,0,1,690,1,1,-1,0,no
0,1,0,1,0,0,1,0,1,1,0,1,1,236,1,0,364,1,no
0,0,1,0,1,1,1,0,1,1,0,0,1,1450,1,1,-1,0,no
0,1,0,0,1,1,0,0,1,1,0,0,1,24,1,0,181,1,no
0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,-1,0,no
0,0,1,0,1,0,0,0,1,0,0,1,0,15,1,0,-1,0,no
0,0,1,1,1,1,0,0,1,0,0,0,1,96,1,0,70,3,yes
0,0,1,0,0,1,0,0,1,0,0,0,1,625,1,1,-1,0,yes
0,1,0,1,0,0,1,0,1,0,0,0,1,3313,0,1,319,3,no
0,0,1,0,1,0,0,0,1,0,0,0,1,297,1,0,-1,0,no
0,1,0,0,0,0,0,0,0,1,0,1,0,53,1,0,-1,0,yes
0,0,0,1,1,0,1,0,0,1,0,1,0,4306,1,0,-1,0,no
0,0,1,0,0,1,1,0,1,1,0,0,1,184,1,1,-1,0,no
0,0,1,0,0,0,1,0,1,1,0,0,1,343,1,0,-1,0,no
0,0,1,0,1,1,0,0,1,1,0,1,0,-22,1,1,-1,0,no
0,0,0,0,1,0,0,0,1,1,0,1,1,490,1,1,-1,0,no
0,0,0,0,1,1,1,0,1,1,0,1,1,580,0,1,-1,0,no
0,1,0,0,1,1,1,0,1,1,0,0,1,1011,1,0,-1,0,no
0,0,0,0,0,1,1,0,1,1,0,0,1,4786,1,0,-1,0,no
0,1,0,1,0,0,1,0,1,1,0,1,0,5,1,0,-1,0,no
1,0,0,0,0,0,1,0,1,1,1,0,0,6320,0,1,-1,0,no
0,0,0,0,1,0,1,0,1,1,0,0,1,337,1,0,-1,0,no
0,0,1,0,0,1,0,0,1,1,0,1,1,188,1,1,-1,0,no
0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,-1,0,no
0,0,1,1,0,1,0,0,1,1,0,1,1,3260,0,1,-1,0,no
0,1,0,0,1,1,1,0,1,1,0,0,1,5060,1,0,93,1,yes
0,0,1,1,0,1,1,0,1,1,0,0,1,304,1,0,-1,0,no
0,0,0,0,1,0,0,0,1,1,0,1,0,150,1,0,203,7,no
0,1,0,0,1,0,1,0,1,1,0,0,1,335,1,0,-1,0,no
0,1,1,0,1,0,1,0,0,1,0,0,1,630,1,0,-1,0,no
0,0,1,0,0,0,0,0,1,1,0,1,0,9143,1,0,-1,0,no
0,0,0,1,1,1,0,0,1,0,0,0,1,5558,1,0,189,3,no
0,0,1,1,0,0,1,0,1,0,0,0,1,2559,1,0,-1,0,no
0,1,0,0,1,1,0,0,0,1,0,1,0,788,1,1,-1,0,no
0,0,1,0,1,1,1,0,1,1,0,0,1,282,1,0,-1,0,no
0,1,0,0,0,0,0,0,1,1,0,1,0,1364,1,0,-1,0,no
0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,-1,0,yes
0,0,1,0,0,1,1,0,1,0,0,1,1,4443,0,1,-1,0,no
0,0,0,0,0,1,1,0,1,1,0,0,1,582,1,1,-1,0,no
0,1,0,0,0,0,0,0,1,0,0,1,0,334,1,0,-1,0,no
0,1,0,0,0,1,1,0,1,1,0,0,1,-8,1,1,-1,0,yes
0,1,0,1,0,1,1,0,1,0,0,0,1,380,1,0,-1,0,yes
0,1,0,0,0,1,0,0,1,1,0,1,1,586,1,0,-1,0,no
0,0,1,0,0,0,1,0,1,0,0,1,0,105,1,0,-1,0,no
0,0,1,1,0,1,1,0,1,0,0,1,1,-137,1,1,-1,0,no
0,0,1,0,1,1,0,0,1,1,0,0,1,490,1,0,-1,0,no
0,1,0,0,0,1,1,0,1,0,0,0,1,293,1,0,-1,0,yes
0,0,1,0,1,1,0,0,1,1,0,0,1,1859,1,0,-1,0,no
0,0,1,0,0,1,0,0,1,1,0,1,1,-336,0,1,-1,0,no
0,0,1,1,0,0,0,0,1,1,0,1,0,39,1,0,-1,0,no
0,0,1,0,1,1,0,0,1,1,0,1,0,10583,1,0,178,6,yes
0,0,1,1,0,0,0,0,1,1,0,0,1,2726,1,0,-1,0,no
0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,-1,0,no
0,0,1,1,1,1,0,0,1,0,0,1,0,3,1,0,-1,0,no
0,0,0,0,0,1,1,0,1,1,0,1,1,558,1,0,-1,0,yes
0,0,0,0,0,1,1,0,0,1,0,0,1,579,1,1,-1,0,no
0,0,0,0,1,0,1,0,1,0,0,0,1,1711,1,0,202,1,yes
0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,-1,0,no
0,0,1,1,0,0,0,0,1,0,0,0,1,4676,1,0,-1,0,no
0,1,0,0,1,1,0,0,1,0,0,0,1,10,1,0,175,4,no
0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,-1,0,no
0,0,0,0,0,0,1,0,1,1,0,1,0,4359,1,0,-1,0,no
0,1,0,0,1,1,1,0,1,1,0,1,1,668,1,1,-1,0,no
0,0,1,0,0,1,0,0,1,1,0,1,1,161,1,1,-1,0,no
0,0,1,0,1,0,0,0,1,1,0,0,1,-45,1,1,-1,0,no
0,1,0,0,0,0,0,0,1,1,0,0,1,347,1,0,-1,0,no
0,1,0,0,0,0,0,0,1,1,0,0,1,1308,1,0,-1,0,no
0,0,1,0,0,0,1,0,1,1,0,0,1,-886,1,1,-1,0,no
0,0,1,0,0,0,1,0,1,1,0,1,0,11265,1,1,-1,0,no
0,0,1,1,1,1,1,0,1,0,0,0,1,279,1,0,-1,0,yes
0,1,0,0,0,0,0,0,1,0,0,0,1,811,1,0,-1,0,yes
0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,-1,0,no
0,1,0,0,1,0,1,0,1,1,0,1,1,581,1,0,-1,0,no
0,1,0,0,1,1,1,0,1,1,0,0,1,193,1,1,-1,0,no
0,1,0,0,1,0,1,0,1,1,0,1,1,-637,1,0,-1,0,no
0,0,1,1,0,0,0,0,1,1,0,0,1,183,1,0,-1,0,no
0,1,0,0,1,1,0,0,1,1,0,0,1,2688,1,1,-1,0,no
0,0,1,0,0,0,1,0,1,1,0,0,1,4769,1,0,-1,0,no
0,0,0,0,1,0,0,0,0,1,0,1,1,189,1,1,-1,0,no
0,0,1,0,0,1,1,0,1,1,0,0,1,-122,1,0,-1,0,no
0,1,0,0,0,1,1,0,0,1,0,1,0,169,1,1,-1,0,no
0,1,0,1,0,0,1,0,1,0,0,1,1,2816,1,0,-1,0,no
1,0,0,0,0,0,1,0,1,1,0,1,1,2,1,0,-1,0,no
0,0,0,0,1,0,1,0,0,1,0,0,1,1817,1,0,-1,0,yes
0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,-1,0,no
0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,-1,0,no
0,1,0,0,0,1,0,0,1,1,0,0,1,306,1,0,-1,0,no
0,0,0,1,0,0,0,0,1,1,0,1,1,900,0,1,340,1,no
0,1,0,0,1,1,0,0,1,1,0,1,1,767,1,1,-1,0,no
0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,13,12,no
1,0,0,0,0,0,0,0,1,0,0,0,1,394,1,0,-1,0,yes
0,0,0,1,1,0,1,0,1,1,0,1,1,1271,1,0,-1,0,no
0,0,0,1,0,1,0,0,1,1,0,1,1,1373,1,1,-1,0,no
0,0,1,0,1,1,1,0,1,0,0,0,1,518,1,0,370,1,no
0,0,1,0,0,0,0,0,1,1,0,0,1,504,1,1,-1,0,no
0,0,1,1,0,1,1,0,1,1,0,0,1,71,1,0,-1,0,no
0,0,0,1,0,1,1,0,1,1,0,0,1,1035,1,0,-1,0,no
0,0,0,1,0,1,1,0,0,1,0,1,1,-110,1,1,-1,0,no
0,0,0,0,1,1,1,0,0,1,0,0,1,4329,1,0,-1,0,yes
0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,-1,0,no
0,1,0,0,1,0,1,0,1,1,1,0,0,193,1,1,-1,0,no
0,1,0,1,1,0,0,0,1,1,0,0,1,29941,0,1,71,3,no
0,0,0,0,1,0,1,0,1,0,0,1,0,1637,1,0,-1,0,no
0,0,1,0,1,1,1,0,1,1,0,0,1,1220,1,0,-1,0,no
0,0,0,0,1,0,1,0,0,1,0,1,0,714,1,0,-1,0,no
0,0,0,0,1,1,1,0,1,1,0,1,1,595,1,1,-1,0,no
0,0,1,1,0,1,0,0,1,1,0,0,1,9994,1,0,-1,0,no
0,0,0,0,1,1,0,0,0,1,0,1,0,816,1,0,-1,0,no
0,0,1,1,0,1,1,0,0,1,0,0,1,270,1,0,336,1,no
0,1,0,0,0,0,0,0,1,0,0,0,1,10218,1,0,-1,0,no
0,0,1,0,1,0,1,0,1,1,0,0,1,5310,1,1,-1,0,no
0,0,1,1,1,1,0,0,1,0,0,1,0,370,1,0,-1,0,no
0,1,0,1,0,1,1,0,1,1,0,0,1,88,1,1,-1,0,no
0,1,0,0,1,1,1,0,1,1,0,0,1,2346,1,1,-1,0,no
0,0,1,0,0,0,0,0,1,1,0,1,1,5,1,1,-1,0,no
0,0,1,1,1,0,0,0,1,0,0,1,0,82,1,0,-1,0,no
0,1,0,0,1,1,1,0,1,1,0,0,1,1238,0,1,-1,0,no
0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,-1,0,no
0,0,1,1,0,1,1,0,1,1,0,0,1,1539,1,0,-1,0,no
0,0,0,0,0,1,1,0,1,0,1,0,0,323,1,0,181,2,yes
0,0,1,0,0,1,0,0,1,0,0,1,1,22,1,0,365,1,no
0,0,1,1,1,0,1,0,1,1,0,1,1,3782,1,0,190,1,no
0,0,1,1,0,1,1,0,0,1,0,0,1,4,1,0,211,1,no
0,0,1,1,0,1,1,0,0,1,0,0,1,348,1,1,-1,0,no
0,0,1,0,0,0,0,0,1,1,0,1,0,94,1,1,-1,0,yes
0,1,0,0,1,1,0,0,1,1,0,0,1,253,1,0,345,1,no
0,0,1,1,0,1,0,0,0,1,0,0,1,63,1,0,-1,0,no
0,0,1,0,0,1,1,0,1,0,0,1,0,350,1,0,227,5,no
0,1,0,0,0,0,1,0,1,1,0,0,1,158,0,1,-1,0,no
0,1,0,0,0,0,0,0,1,0,0,1,0,9317,1,0,-1,0,no
0,0,0,0,0,0,1,0,1,1,0,0,1,2473,1,0,-1,0,yes
0,1,0,0,1,1,0,0,1,1,0,0,1,294,1,0,98,5,no
0,0,1,0,0,1,0,0,1,1,0,1,1,159,0,1,-1,0,no
0,1,0,0,0,1,0,0,1,0,0,0,1,33,1,0,-1,0,no
0,1,0,0,1,0,1,0,0,1,0,0,1,3029,1,0,-1,0,no
0,0,0,0,0,1,1,0,1,1,0,0,1,584,1,0,-1,0,no
0,0,0,0,1,0,1,0,1,1,0,0,1,3047,1,1,-1,0,no
0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,181,5,yes
0,0,0,0,0,1,1,0,1,1,0,0,1,-73,1,1,-1,0,no
0,0,1,0,0,1,0,0,1,1,1,0,0,1559,1,0,-1,0,yes
0,0,0,0,0,1,0,0,1,0,0,0,1,7,1,1,-1,0,no
0,0,1,0,0,1,1,0,1,0,0,0,1,92,1,0,-1,0,no
0,1,0,0,0,0,1,0,1,0,0,0,1,9,1,1,-1,0,no
0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,-1,0,no
0,1,0,0,0,0,0,0,1,0,0,1,0,84,0,1,-1,0,no
0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,-1,0,no
0,1,0,0,0,1,0,0,1,1,0,0,1,4397,1,0,-1,0,no
0,0,1,0,0,1,0,0,1,1,0,1,0,1093,1,1,-1,0,no
0,0,0,1,1,0,1,0,1,1,0,1,0,583,1,0,84,1,no
0,1,0,0,1,0,1,0,1,1,0,1,0,228,1,0,-1,0,no
0,0,1,1,0,0,0,0,1,1,0,0,1,50,1,0,258,2,no
0,0,1,0,0,0,1,0,1,1,0,0,1,712,1,0,-1,0,no
0,0,1,0,1,0,0,0,1,0,0,0,1,1801,1,0,-1,0,no
0,1,0,1,0,1,1,0,0,1,0,0,1,1705,1,1,-1,0,no
0,1,1,1,0,0,1,0,1,1,0,1,0,1528,1,0,-1,0,yes
0,0,1,0,0,1,1,0,1,0,0,1,0,5234,1,1,-1,0,no
0,1,0,0,0,1,0,0,1,1,0,0,1,27,1,0,-1,0,no
0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,-1,0,no
0,1,0,0,1,1,1,0,1,0,0,0,1,816,1,0,-1,0,no
0,0,0,0,0,0,1,0,1,1,0,1,0,369,1,0,-1,0,no
0,0,1,0,0,1,1,0,1,1,0,0,1,109,1,1,-1,0,no
0,0,1,0,1,0,0,0,1,1,0,0,1,3364,1,0,-1,0,no
0,0,1,1,0,0,0,0,1,1,0,1,0,76,1,1,-1,0,no
0,0,1,0,0,0,0,0,0,1,0,0,1,112,1,0,-1,0,yes
0,0,1,1,0,0,0,0,1,0,0,1,0,33,1,1,-1,0,no
0,0,0,0,0,0,1,0,1,1,0,0,1,429,1,1,-1,0,no
0,1,0,1,0,1,1,0,1,1,0,0,1,844,0,1,189,18,no
0,0,0,0,0,1,1,0,1,1,0,0,1,8938,1,1,-1,0,no
0,0,0,0,0,0,1,0,1,0,0,1,0,832,1,0,-1,0,no
0,0,1,1,0,0,0,0,1,0,0,0,1,215,1,0,94,3,no
0,0,0,0,1,1,1,0,0,1,0,1,0,302,1,0,-1,0,no
0,1,0,0,0,0,0,0,1,1,0,1,1,400,1,0,-1,0,no
0,0,0,1,1,0,0,0,1,1,0,0,1,1880,1,1,-1,0,no
0,1,0,0,0,1,0,0,1,1,0,0,1,677,1,0,-1,0,no
0,1,0,0,0,0,0,0,1,1,0,0,1,1879,1,0,-1,0,yes
0,0,0,0,0,1,1,0,1,1,0,0,1,1025,1,1,-1,0,no
0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,-1,0,no
0,0,0,1,1,0,1,0,1,1,0,0,1,963,1,1,-1,0,no
0,0,1,0,0,1,1,0,1,0,0,0,1,123,1,0,212,4,no
0,0,1,0,0,1,1,0,1,0,0,0,1,6106,1,0,-1,0,no
0,0,0,0,1,1,1,0,1,1,0,1,1,357,1,1,-1,0,no
0,0,0,1,0,1,0,0,1,1,0,1,1,2349,0,1,-1,0,no
0,1,0,1,0,0,1,0,1,0,0,1,0,256,1,1,-1,0,no
0,0,1,1,0,0,0,0,1,1,0,0,1,-297,1,0,353,3,no
0,0,1,1,0,0,0,0,1,1,0,0,1,883,1,1,-1,0,no
0,1,0,1,0,1,1,0,1,1,0,1,0,1451,1,0,-1,0,no
0,1,0,0,1,0,1,0,1,1,0,1,1,658,1,1,-1,0,no
0,1,0,0,0,0,1,0,1,0,0,1,0,2253,1,1,-1,0,no
0,1,0,0,1,0,1,0,0,1,0,1,0,363,1,1,-1,0,no
0,0,1,0,0,1,0,0,0,1,0,1,0,765,1,0,-1,0,no
0,0,0,0,1,0,1,0,1,1,0,0,1,-388,1,1,-1,0,no
0,0,1,1,1,0,0,0,1,1,0,0,1,4,1,0,-1,0,no
0,0,0,1,0,1,0,0,1,1,0,0,1,1816,1,0,-1,0,no
0,0,1,0,1,1,1,0,1,1,0,1,1,-423,1,0,-1,0,no
0,0,1,0,0,1,0,0,1,1,0,0,1,1133,1,0,-1,0,no
0,0,1,0,1,1,1,0,0,1,0,1,0,2367,1,0,38,2,yes
0,0,0,0,1,1,1,0,1,1,0,0,1,3145,1,0,-1,0,no
0,1,0,0,1,1,1,0,0,1,0,1,0,2611,1,0,-1,0,no
0,1,0,1,0,0,1,0,1,1,0,1,0,1930,1,0,-1,0,no
0,0,1,0,1,0,0,0,1,1,0,0,1,1599,1,1,-1,0,no
0,0,1,1,1,1,0,0,1,0,0,0,1,428,1,0,-1,0,no
0,0,1,0,1,0,1,0,0,1,0,1,1,438,1,1,-1,0,no
0,0,0,1,1,1,0,0,1,0,0,1,0,-167,1,0,-1,0,no
0,1,1,1,0,1,0,0,1,1,0,0,1,2354,0,1,-1,0,no
0,0,0,1,1,0,1,0,0,1,0,0,1,230,1,0,-1,0,yes
0,1,0,0,1,1,0,0,1,1,0,1,1,424,1,1,-1,0,no
0,1,0,0,1,1,0,0,1,1,0,0,1,1098,1,1,-1,0,no
0,1,0,1,0,0,0,0,1,1,0,0,1,468,0,1,-1,0,no
0,1,0,0,1,1,0,0,1,1,0,1,0,32,1,0,-1,0,no
0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,-1,0,no
0,1,0,0,0,1,1,0,1,1,0,1,1,10772,1,0,-1,0,no
0,0,1,0,1,1,0,0,1,1,0,1,0,1172,1,0,-1,0,no
0,0,1,0,0,0,0,0,1,0,0,0,1,1103,1,1,-1,0,no
0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,83,6,yes
0,1,0,0,0,0,1,0,1,0,0,0,1,28,1,0,-1,0,no
0,1,0,0,0,0,0,0,1,1,0,0,1,-360,1,0,344,2,no
0,0,0,1,1,0,1,0,1,1,0,0,1,3258,1,1,-1,0,no
0,0,1,1,1,0,0,0,1,0,0,1,0,1592,1,0,-1,0,no
0,0,1,0,1,1,0,0,1,1,1,0,0,316,1,1,-1,0,no
0,1,0,0,0,1,0,0,1,1,0,1,0,2475,1,0,-1,0,no
0,0,1,1,0,1,0,0,1,1,0,1,1,4605,1,0,-1,0,no
0,1,0,1,0,0,1,0,1,0,0,0,1,330,1,0,-1,0,no
0,1,0,1,0,0,1,0,1,0,0,0,1,1309,1,0,-1,0,yes
0,1,1,1,0,0,1,0,1,1,0,0,1,495,0,1,-1,0,no
0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,-1,0,no
0,1,0,0,1,0,1,0,1,1,0,0,1,393,1,0,-1,0,no
0,1,0,1,0,1,1,0,1,1,0,0,1,426,1,1,-1,0,no
0,1,0,0,0,1,1,0,1,1,0,1,0,4751,1,0,-1,0,yes
0,0,0,0,1,1,0,0,1,1,0,1,0,383,1,0,-1,0,no
0,0,1,0,0,0,0,0,1,1,0,0,1,6533,1,0,-1,0,no
0,0,0,0,1,1,0,0,1,1,0,0,1,3357,1,0,-1,0,yes
0,0,0,0,1,0,1,0,0,1,0,1,0,82,1,0,-1,0,no
0,0,0,0,1,0,1,0,1,0,0,1,0,-145,1,0,-1,0,no
0,0,1,0,0,0,1,0,1,1,0,0,1,790,1,1,-1,0,no
